flight_number,latitude,longitude,heading,altitude,departure,arrival,timestamp
Air India_AI6768,20.199092736077482,75.83723438256658,64.9518661143535,34967,BOM,GAU,2024-01-01 00:21:40
Air India_AI6768,20.21617723970944,75.8829210653753,67.15406906021818,35087,BOM,GAU,2024-01-01 00:22:00
Air India_AI6768,20.233261743341405,75.92860774818402,65.17794997732524,34953,BOM,GAU,2024-01-01 00:22:20
Air India_AI6768,20.250346246973365,75.97429443099273,60.90497570049065,35016,BOM,GAU,2024-01-01 00:22:40
Air India_AI6768,20.267430750605328,76.01998111380145,60.96417018958423,35028,BOM,GAU,2024-01-01 00:23:00
Air India_AI6768,20.284515254237288,76.06566779661017,63.4351725814267,35058,BOM,GAU,2024-01-01 00:23:20
Air India_AI6768,20.301599757869248,76.11135447941888,65.45252204186876,34500,BOM,GAU,2024-01-01 00:23:40
Air India_AI6768,20.31868426150121,76.1570411622276,61.7304063113689,35062,BOM,GAU,2024-01-01 00:24:00
Air India_AI6768,20.33576876513317,76.20272784503632,62.10347938096104,35067,BOM,GAU,2024-01-01 00:24:20
Air India_AI6768,20.352853268765134,76.24841452784503,60.93527936996011,35031,BOM,GAU,2024-01-01 00:24:40
Air India_AI6768,20.369937772397094,76.29410121065375,60.30158554820856,35017,BOM,GAU,2024-01-01 00:25:00
Air India_AI6768,20.387022276029057,76.33978789346247,59.5906245088518,34968,BOM,GAU,2024-01-01 00:25:20
Air India_AI6768,20.404106779661017,76.38547457627118,63.07300398260884,35039,BOM,GAU,2024-01-01 00:25:40
Air India_AI6768,20.421191283292977,76.4311612590799,60.63227169903819,35018,BOM,GAU,2024-01-01 00:26:00
Air India_AI6768,20.43827578692494,76.47684794188862,57.269490834554595,34998,BOM,GAU,2024-01-01 00:26:20
Air India_AI6768,20.4553602905569,76.52253462469733,61.132192073572604,34907,BOM,GAU,2024-01-01 00:26:40
Air India_AI6768,20.472444794188863,76.56822130750605,57.99363023922086,35082,BOM,GAU,2024-01-01 00:27:00
Air India_AI6768,20.489529297820823,76.61390799031477,54.16752705172822,34982,BOM,GAU,2024-01-01 00:27:20
Air India_AI6768,20.506613801452783,76.65959467312348,49.94446921525122,35022,BOM,GAU,2024-01-01 00:27:40
Air India_AI6768,20.523698305084746,76.7052813559322,51.53911185788866,34990,BOM,GAU,2024-01-01 00:28:00
Air India_AI6768,20.540782808716706,76.75096803874092,47.65945039329055,34935,BOM,GAU,2024-01-01 00:28:20
Air India_AI6768,20.55786731234867,76.79665472154963,49.457137036343006,34917,BOM,GAU,2024-01-01 00:28:40
Air India_AI6768,20.57495181598063,76.84234140435835,52.56715870112174,34960,BOM,GAU,2024-01-01 00:29:00
Air India_AI6768,20.59203631961259,76.88802808716707,51.71454015794122,34917,BOM,GAU,2024-01-01 00:29:20
Air India_AI6768,20.609120823244552,76.93371476997578,49.8319963976746,34972,BOM,GAU,2024-01-01 00:29:40
Air India_AI6768,20.626205326876512,76.9794014527845,52.06481622851611,35082,BOM,GAU,2024-01-01 00:30:00
Air India_AI6768,20.643289830508476,77.02508813559322,50.73699578700812,35053,BOM,GAU,2024-01-01 00:30:20
Air India_AI6768,20.660374334140435,77.07077481840193,53.23773911848994,34913,BOM,GAU,2024-01-01 00:30:40
Air India_AI6768,20.6774588377724,77.11646150121065,54.64882441831698,35048,BOM,GAU,2024-01-01 00:31:00
Air India_AI6768,20.69454334140436,77.16214818401937,55.3098515331346,35036,BOM,GAU,2024-01-01 00:31:20
Air India_AI6768,20.71162784503632,77.20783486682808,53.070186506486365,35037,BOM,GAU,2024-01-01 00:31:40
Air India_AI6768,20.72871234866828,77.2535215496368,48.68417518878536,35060,BOM,GAU,2024-01-01 00:32:00
Air India_AI6768,20.74579685230024,77.29920823244552,50.10148142666277,34913,BOM,GAU,2024-01-01 00:32:20
Air India_AI6768,20.762881355932205,77.34489491525423,47.38124893644317,34908,BOM,GAU,2024-01-01 00:32:40
Air India_AI6768,20.779965859564165,77.39058159806295,44.82969245271559,34936,BOM,GAU,2024-01-01 00:33:00
Air India_AI6768,20.797050363196124,77.43626828087167,46.3664312364177,35042,BOM,GAU,2024-01-01 00:33:20
Air India_AI6768,20.814134866828088,77.48195496368038,46.81988452564437,34928,BOM,GAU,2024-01-01 00:33:40
Air India_AI6768,20.831219370460047,77.5276416464891,47.88672775167821,35020,BOM,GAU,2024-01-01 00:34:00
Air India_AI6768,20.84830387409201,77.57332832929782,50.11218706668379,34914,BOM,GAU,2024-01-01 00:34:20
Air India_AI6768,20.86538837772397,77.61901501210653,52.937461350840024,35022,BOM,GAU,2024-01-01 00:34:40
Air India_AI6768,20.88247288135593,77.66470169491525,52.56039656640614,35006,BOM,GAU,2024-01-01 00:35:00
Air India_AI6768,20.899557384987894,77.71038837772397,53.640169525854404,35061,BOM,GAU,2024-01-01 00:35:20
Air India_AI6768,20.916641888619854,77.75607506053268,50.34006679185375,35022,BOM,GAU,2024-01-01 00:35:40
Air India_AI6768,20.933726392251817,77.8017617433414,50.467057073287435,34983,BOM,GAU,2024-01-01 00:36:00
Air India_AI6768,20.950810895883777,77.84744842615012,51.538373040538254,35048,BOM,GAU,2024-01-01 00:36:20
Air India_AI6768,20.96789539951574,77.89313510895883,54.58698666582017,34946,BOM,GAU,2024-01-01 00:36:40
Air India_AI6768,20.9849799031477,77.93882179176755,53.12433865469476,35059,BOM,GAU,2024-01-01 00:37:00
Air India_AI6768,21.00206440677966,77.98450847457627,55.19525920638013,35045,BOM,GAU,2024-01-01 00:37:20
Air India_AI6768,21.019148910411623,78.03019515738498,58.39577577695781,35052,BOM,GAU,2024-01-01 00:37:40
Air India_AI6768,21.036233414043583,78.0758818401937,56.219484482656604,35088,BOM,GAU,2024-01-01 00:38:00
Air India_AI6768,21.053317917675546,78.12156852300242,56.920686661590466,34946,BOM,GAU,2024-01-01 00:38:20
Air India_AI6768,21.070402421307506,78.16725520581113,61.54347033251473,35094,BOM,GAU,2024-01-01 00:38:40
Air India_AI6768,21.087486924939466,78.21294188861985,61.35549388525583,35042,BOM,GAU,2024-01-01 00:39:00
Air India_AI6768,21.10457142857143,78.25862857142857,63.270773203219406,35013,BOM,GAU,2024-01-01 00:39:20
Air India_AI6768,21.12165593220339,78.30431525423728,62.63869713236021,35063,BOM,GAU,2024-01-01 00:39:40
Air India_AI6768,21.138740435835352,78.350001937046,60.31946174426748,35004,BOM,GAU,2024-01-01 00:40:00
Air India_AI6768,21.155824939467312,78.39568861985472,64.73217557877521,35076,BOM,GAU,2024-01-01 00:40:20
Air India_AI6768,21.17290944309927,78.44137530266343,67.89424696015948,34934,BOM,GAU,2024-01-01 00:40:40
Air India_AI6768,21.189993946731235,78.48706198547215,71.22252929660019,34981,BOM,GAU,2024-01-01 00:41:00
Air India_AI6768,21.207078450363195,78.53274866828087,70.92921904839957,35035,BOM,GAU,2024-01-01 00:41:20
Air India_AI6768,21.224162953995158,78.57843535108958,70.8356378905559,35025,BOM,GAU,2024-01-01 00:41:40
Air India_AI6768,21.241247457627118,78.6241220338983,67.72886133852316,34964,BOM,GAU,2024-01-01 00:42:00
Air India_AI6768,21.25833196125908,78.66980871670702,65.75239874044999,34957,BOM,GAU,2024-01-01 00:42:20
Air India_AI6768,21.27541646489104,78.71549539951573,64.59265033965877,34932,BOM,GAU,2024-01-01 00:42:40
Air India_AI6768,21.292500968523,78.76118208232445,60.138992518031216,35043,BOM,GAU,2024-01-01 00:43:00
Air India_AI6768,21.309585472154964,78.80686876513317,56.954211922854114,34995,BOM,GAU,2024-01-01 00:43:20
Air India_AI6768,21.326669975786924,78.85255544794188,54.79146497944238,35047,BOM,GAU,2024-01-01 00:43:40
Air India_AI6768,21.343754479418887,78.8982421307506,50.90870701649782,35002,BOM,GAU,2024-01-01 00:44:00
Air India_AI6768,21.360838983050847,78.94392881355932,50.762979523973755,34967,BOM,GAU,2024-01-01 00:44:20
Air India_AI6768,21.37792348668281,78.98961549636803,50.897757658340474,35054,BOM,GAU,2024-01-01 00:44:40
Air India_AI6768,21.39500799031477,79.03530217917675,50.54051881421309,35014,BOM,GAU,2024-01-01 00:45:00
Air India_AI6768,21.41209249394673,79.08098886198547,53.46105855011071,35050,BOM,GAU,2024-01-01 00:45:20
Air India_AI6768,21.429176997578693,79.12667554479418,48.551120292506894,35012,BOM,GAU,2024-01-01 00:45:40
Air India_AI6768,21.446261501210653,79.1723622276029,53.47901138454468,35082,BOM,GAU,2024-01-01 00:46:00
Air India_AI6768,21.463346004842613,79.21804891041162,55.05799689676891,34976,BOM,GAU,2024-01-01 00:46:20
Air India_AI6768,21.480430508474576,79.26373559322033,51.52587511883567,34995,BOM,GAU,2024-01-01 00:46:40
Air India_AI6768,21.497515012106536,79.30942227602905,47.09627247261851,34921,BOM,GAU,2024-01-01 00:47:00
Air India_AI6768,21.5145995157385,79.35510895883777,46.35944737541563,35031,BOM,GAU,2024-01-01 00:47:20
Air India_AI6768,21.53168401937046,79.40079564164648,50.425616441863085,34992,BOM,GAU,2024-01-01 00:47:40
Air India_AI6768,21.548768523002423,79.4464823244552,46.987888692699634,35004,BOM,GAU,2024-01-01 00:48:00
Air India_AI6768,21.565853026634382,79.49216900726393,51.006539030031554,35045,BOM,GAU,2024-01-01 00:48:20
Air India_AI6768,21.582937530266342,79.53785569007263,49.43281205916358,34994,BOM,GAU,2024-01-01 00:48:40
Air India_AI6768,21.600022033898306,79.58354237288135,48.43571856388101,35048,BOM,GAU,2024-01-01 00:49:00
Air India_AI6768,21.617106537530265,79.62922905569008,48.00921390606584,34957,BOM,GAU,2024-01-01 00:49:20
Air India_AI6768,21.63419104116223,79.67491573849878,44.79656913647208,34917,BOM,GAU,2024-01-01 00:49:40
Air India_AI6768,21.65127554479419,79.7206024213075,41.891608801300876,35024,BOM,GAU,2024-01-01 00:50:00
Air India_AI6768,21.668360048426152,79.76628910411623,40.46704593656615,35081,BOM,GAU,2024-01-01 00:50:20
Air India_AI6768,21.68544455205811,79.81197578692493,39.58988971555016,35058,BOM,GAU,2024-01-01 00:50:40
Air India_AI6768,21.70252905569007,79.85766246973365,37.61356484574014,35069,BOM,GAU,2024-01-01 00:51:00
Air India_AI6768,21.719613559322035,79.90334915254238,35.53610391222561,34948,BOM,GAU,2024-01-01 00:51:20
Air India_AI6768,21.736698062953995,79.94903583535108,33.67188023740556,34924,BOM,GAU,2024-01-01 00:51:40
Air India_AI6768,21.753782566585958,79.9947225181598,34.575635856237554,34974,BOM,GAU,2024-01-01 00:52:00
Air India_AI6768,21.770867070217918,80.04040920096853,35.560084027170525,35001,BOM,GAU,2024-01-01 00:52:20
Air India_AI6768,21.787951573849877,80.08609588377723,35.77213079382071,34934,BOM,GAU,2024-01-01 00:52:40
Air India_AI6768,21.80503607748184,80.13178256658595,32.04162606308289,34903,BOM,GAU,2024-01-01 00:53:00
Air India_AI6768,21.8221205811138,80.17746924939468,32.3234697128492,34948,BOM,GAU,2024-01-01 00:53:20
Air India_AI6768,21.839205084745764,80.22315593220338,29.60025355960058,35012,BOM,GAU,2024-01-01 00:53:40
Air India_AI6768,21.856289588377724,80.2688426150121,30.406061360614373,35500,BOM,GAU,2024-01-01 00:54:00
Air India_AI6768,21.873374092009684,80.31452929782083,34.843330008451744,35099,BOM,GAU,2024-01-01 00:54:20
Air India_AI6768,21.890458595641647,80.36021598062953,35.29991014951342,34996,BOM,GAU,2024-01-01 00:54:40
Air India_AI6768,21.907543099273607,80.40590266343825,34.87955487666228,35033,BOM,GAU,2024-01-01 00:55:00
Air India_AI6768,21.92462760290557,80.45158934624698,35.64339380993158,34998,BOM,GAU,2024-01-01 00:55:20
Air India_AI6768,21.94171210653753,80.49727602905568,40.57786712970231,35088,BOM,GAU,2024-01-01 00:55:40
Air India_AI6768,21.958796610169493,80.5429627118644,38.63870266736176,34909,BOM,GAU,2024-01-01 00:56:00
Air India_AI6768,21.975881113801453,80.58864939467313,39.77666343166115,35016,BOM,GAU,2024-01-01 00:56:20
Air India_AI6768,21.992965617433413,80.63433607748183,39.557987409014736,34990,BOM,GAU,2024-01-01 00:56:40
Air India_AI6768,22.010050121065376,80.68002276029056,38.72030465327121,34949,BOM,GAU,2024-01-01 00:57:00
Air India_AI6768,22.027134624697336,80.72570944309928,42.002820084042696,35039,BOM,GAU,2024-01-01 00:57:20
Air India_AI6768,22.0442191283293,80.77139612590798,45.037843989539304,35007,BOM,GAU,2024-01-01 00:57:40
Air India_AI6768,22.06130363196126,80.8170828087167,41.21469458880004,35036,BOM,GAU,2024-01-01 00:58:00
Air India_AI6768,22.078388135593222,80.86276949152543,41.88903676834196,34937,BOM,GAU,2024-01-01 00:58:20
Air India_AI6768,22.095472639225182,80.90845617433413,37.75826398672584,34942,BOM,GAU,2024-01-01 00:58:40
Air India_AI6768,22.112557142857142,80.95414285714286,40.490785755111695,34908,BOM,GAU,2024-01-01 00:59:00
Air India_AI6768,22.129641646489105,80.99982953995158,35.61101501078282,34985,BOM,GAU,2024-01-01 00:59:20
Air India_AI6768,22.146726150121065,81.04551622276028,33.4780457340056,35058,BOM,GAU,2024-01-01 00:59:40
Air India_AI6768,22.163810653753025,81.091202905569,33.520622770357654,35084,BOM,GAU,2024-01-01 01:00:00
Air India_AI6768,22.180895157384988,81.13688958837773,31.901153403975844,34957,BOM,GAU,2024-01-01 01:00:20
Air India_AI6768,22.197979661016948,81.18257627118643,28.471758741185575,34907,BOM,GAU,2024-01-01 01:00:40
Air India_AI6768,22.21506416464891,81.22826295399516,27.16215665264782,34975,BOM,GAU,2024-01-01 01:01:00
Air India_AI6768,22.23214866828087,81.27394963680388,31.88900803383756,34913,BOM,GAU,2024-01-01 01:01:20
Air India_AI6768,22.249233171912834,81.31963631961258,31.52451608584405,34935,BOM,GAU,2024-01-01 01:01:40
Air India_AI6768,22.266317675544794,81.3653230024213,29.824466391404357,34982,BOM,GAU,2024-01-01 01:02:00
Air India_AI6768,22.283402179176754,81.41100968523003,26.120869796145783,35013,BOM,GAU,2024-01-01 01:02:20
Air India_AI6768,22.300486682808717,81.45669636803873,29.734697599903235,35016,BOM,GAU,2024-01-01 01:02:40
Air India_AI6768,22.317571186440677,81.50238305084746,33.58759549702994,35024,BOM,GAU,2024-01-01 01:03:00
Air India_AI6768,22.33465569007264,81.54806973365618,32.34105556412704,34920,BOM,GAU,2024-01-01 01:03:20
Air India_AI6768,22.3517401937046,81.59375641646488,33.307424948914004,34934,BOM,GAU,2024-01-01 01:03:40
Air India_AI6768,22.368824697336564,81.6394430992736,37.24693730958343,35095,BOM,GAU,2024-01-01 01:04:00
Air India_AI6768,22.385909200968523,81.68512978208233,34.32763932975698,35081,BOM,GAU,2024-01-01 01:04:20
Air India_AI6768,22.402993704600483,81.73081646489103,34.6094792676723,34994,BOM,GAU,2024-01-01 01:04:40
Air India_AI6768,22.420078208232447,81.77650314769976,34.63442597298206,35008,BOM,GAU,2024-01-01 01:05:00
Air India_AI6768,22.437162711864406,81.82218983050848,35.061041120491105,34923,BOM,GAU,2024-01-01 01:05:20
Air India_AI6768,22.45424721549637,81.86787651331719,36.24656998154543,34976,BOM,GAU,2024-01-01 01:05:40
Air India_AI6768,22.47133171912833,81.9135631961259,40.86355680838142,35083,BOM,GAU,2024-01-01 01:06:00
Air India_AI6768,22.48841622276029,81.95924987893463,38.76519777661448,35037,BOM,GAU,2024-01-01 01:06:20
Air India_AI6768,22.505500726392253,82.00493656174334,35.60571708866842,35055,BOM,GAU,2024-01-01 01:06:40
Air India_AI6768,22.522585230024212,82.05062324455206,40.22458780755831,34984,BOM,GAU,2024-01-01 01:07:00
Air India_AI6768,22.539669733656176,82.09630992736078,41.00625425399309,34956,BOM,GAU,2024-01-01 01:07:20
Air India_AI6768,22.556754237288136,82.14199661016949,39.31292809297276,35034,BOM,GAU,2024-01-01 01:07:40
Air India_AI6768,22.573838740920095,82.1876832929782,43.76821665627638,34988,BOM,GAU,2024-01-01 01:08:00
Air India_AI6768,22.59092324455206,82.23336997578693,45.282594597550414,35068,BOM,GAU,2024-01-01 01:08:20
Air India_AI6768,22.60800774818402,82.27905665859564,40.76570638322893,35025,BOM,GAU,2024-01-01 01:08:40
Air India_AI6768,22.625092251815982,82.32474334140436,38.745259023044355,34949,BOM,GAU,2024-01-01 01:09:00
Air India_AI6768,22.64217675544794,82.37043002421308,37.430979350419236,34912,BOM,GAU,2024-01-01 01:09:20
Air India_AI6768,22.659261259079905,82.41611670702179,35.65013652169185,34975,BOM,GAU,2024-01-01 01:09:40
Air India_AI6768,22.676345762711865,82.46180338983051,37.8633335826502,35078,BOM,GAU,2024-01-01 01:10:00
Air India_AI6768,22.693430266343825,82.50749007263923,39.440532509043855,35006,BOM,GAU,2024-01-01 01:10:20
Air India_AI6768,22.710514769975788,82.55317675544794,43.75661338467526,35043,BOM,GAU,2024-01-01 01:10:40
Air India_AI6768,22.727599273607748,82.59886343825666,38.938023224030765,34941,BOM,GAU,2024-01-01 01:11:00
Air India_AI6768,22.74468377723971,82.64455012106538,42.54532368789179,34962,BOM,GAU,2024-01-01 01:11:20
Air India_AI6768,22.76176828087167,82.69023680387409,38.920037350187386,34978,BOM,GAU,2024-01-01 01:11:40
Air India_AI6768,22.778852784503634,82.73592348668281,41.52078337123438,34995,BOM,GAU,2024-01-01 01:12:00
Air India_AI6768,22.795937288135594,82.78161016949153,38.44551787293364,35091,BOM,GAU,2024-01-01 01:12:20
Air India_AI6768,22.813021791767554,82.82729685230024,37.052908914753864,35003,BOM,GAU,2024-01-01 01:12:40
Air India_AI6768,22.830106295399517,82.87298353510896,34.18268606176177,35002,BOM,GAU,2024-01-01 01:13:00
Air India_AI6768,22.847190799031477,82.91867021791768,36.278209215978485,35090,BOM,GAU,2024-01-01 01:13:20
Air India_AI6768,22.864275302663437,82.96435690072639,33.40034351453145,34979,BOM,GAU,2024-01-01 01:13:40
Air India_AI6768,22.8813598062954,83.01004358353511,28.835114433273006,34981,BOM,GAU,2024-01-01 01:14:00
Air India_AI6768,22.89844430992736,83.05573026634383,29.479271530760144,34961,BOM,GAU,2024-01-01 01:14:20
Air India_AI6768,22.915528813559323,83.10141694915254,31.64933519316606,35099,BOM,GAU,2024-01-01 01:14:40
Air India_AI6768,22.932613317191283,83.14710363196126,27.431226203205327,34947,BOM,GAU,2024-01-01 01:15:00
Air India_AI6768,22.949697820823246,83.19279031476998,31.120123752063098,34972,BOM,GAU,2024-01-01 01:15:20
Air India_AI6768,22.966782324455206,83.23847699757869,29.814852458447984,34948,BOM,GAU,2024-01-01 01:15:40
Air India_AI6768,22.983866828087166,83.28416368038741,34.32319370829144,35500,BOM,GAU,2024-01-01 01:16:00
Air India_AI6768,23.00095133171913,83.32985036319613,30.709867628290755,35074,BOM,GAU,2024-01-01 01:16:20
Air India_AI6768,23.01803583535109,83.37553704600484,26.45808919210819,35094,BOM,GAU,2024-01-01 01:16:40
Air India_AI6768,23.035120338983052,83.42122372881356,30.55306927832209,35032,BOM,GAU,2024-01-01 01:17:00
Air India_AI6768,23.052204842615012,83.46691041162228,34.453454860742674,35019,BOM,GAU,2024-01-01 01:17:20
Air India_AI6768,23.069289346246975,83.51259709443099,34.22675976610089,34926,BOM,GAU,2024-01-01 01:17:40
Air India_AI6768,23.086373849878935,83.55828377723971,37.38883268889626,34970,BOM,GAU,2024-01-01 01:18:00
Air India_AI6768,23.103458353510895,83.60397046004843,36.472098325426124,34997,BOM,GAU,2024-01-01 01:18:20
Air India_AI6768,23.12054285714286,83.64965714285714,40.00576382557198,35099,BOM,GAU,2024-01-01 01:18:40
Air India_AI6768,23.137627360774818,83.69534382566586,42.331047355905184,35096,BOM,GAU,2024-01-01 01:19:00
Air India_AI6768,23.154711864406778,83.74103050847458,43.00769862117758,34953,BOM,GAU,2024-01-01 01:19:20
Air India_AI6768,23.17179636803874,83.78671719128329,47.59874503831126,34919,BOM,GAU,2024-01-01 01:19:40
Air India_AI6768,23.188880871670705,83.83240387409201,48.080459652727235,35500,BOM,GAU,2024-01-01 01:20:00
Air India_AI6768,23.205965375302664,83.87809055690073,47.011167035128764,35069,BOM,GAU,2024-01-01 01:20:20
Air India_AI6768,23.223049878934624,83.92377723970944,51.39767960515002,34954,BOM,GAU,2024-01-01 01:20:40
Air India_AI6768,23.240134382566588,83.96946392251816,53.62796030478925,34913,BOM,GAU,2024-01-01 01:21:00
Air India_AI6768,23.257218886198547,84.01515060532688,50.926423180262695,34983,BOM,GAU,2024-01-01 01:21:20
Air India_AI6768,23.274303389830507,84.06083728813559,50.135936055752666,34933,BOM,GAU,2024-01-01 01:21:40
Air India_AI6768,23.29138789346247,84.10652397094431,52.7865954864678,35067,BOM,GAU,2024-01-01 01:22:00
Air India_AI6768,23.30847239709443,84.15221065375303,49.94130306942235,34995,BOM,GAU,2024-01-01 01:22:20
Air India_AI6768,23.325556900726394,84.19789733656174,51.63418965700954,35020,BOM,GAU,2024-01-01 01:22:40
Air India_AI6768,23.342641404358353,84.24358401937046,48.216925078843126,34996,BOM,GAU,2024-01-01 01:23:00
Air India_AI6768,23.359725907990317,84.28927070217918,46.115686255528786,34934,BOM,GAU,2024-01-01 01:23:20
Air India_AI6768,23.376810411622277,84.33495738498789,49.04695056766082,34957,BOM,GAU,2024-01-01 01:23:40
Air India_AI6768,23.393894915254236,84.38064406779661,52.704163972879314,34955,BOM,GAU,2024-01-01 01:24:00
Air India_AI6768,23.4109794188862,84.42633075060533,56.505261012736355,35012,BOM,GAU,2024-01-01 01:24:20
Air India_AI6768,23.42806392251816,84.47201743341404,60.71702571847492,34923,BOM,GAU,2024-01-01 01:24:40
Air India_AI6768,23.44514842615012,84.51770411622276,59.45457710808519,34970,BOM,GAU,2024-01-01 01:25:00
Air India_AI6768,23.462232929782083,84.56339079903148,56.17809036990959,35047,BOM,GAU,2024-01-01 01:25:20
Air India_AI6768,23.479317433414046,84.60907748184019,59.83733200653919,34974,BOM,GAU,2024-01-01 01:25:40
Air India_AI6768,23.496401937046006,84.65476416464891,59.20776020797284,34988,BOM,GAU,2024-01-01 01:26:00
Air India_AI6768,23.513486440677966,84.70045084745763,63.468293619295224,34969,BOM,GAU,2024-01-01 01:26:20
Air India_AI6768,23.53057094430993,84.74613753026634,58.958661578097065,34909,BOM,GAU,2024-01-01 01:26:40
Air India_AI6768,23.54765544794189,84.79182421307506,54.13682739272708,34901,BOM,GAU,2024-01-01 01:27:00
Air India_AI6768,23.56473995157385,84.83751089588378,56.33532118526878,34933,BOM,GAU,2024-01-01 01:27:20
Air India_AI6768,23.581824455205812,84.88319757869249,55.336731933910805,34928,BOM,GAU,2024-01-01 01:27:40
Air India_AI6768,23.59890895883777,84.92888426150121,58.31241683558375,34993,BOM,GAU,2024-01-01 01:28:00
Air India_AI6768,23.615993462469735,84.97457094430993,56.28859202303563,34941,BOM,GAU,2024-01-01 01:28:20
Air India_AI6768,23.633077966101695,85.02025762711864,55.98850100498212,34913,BOM,GAU,2024-01-01 01:28:40
Air India_AI6768,23.650162469733658,85.06594430992736,53.59747887993431,35014,BOM,GAU,2024-01-01 01:29:00
Air India_AI6768,23.667246973365618,85.11163099273608,49.52846091286877,34936,BOM,GAU,2024-01-01 01:29:20
Air India_AI6768,23.684331476997578,85.15731767554479,46.45599474444889,34913,BOM,GAU,2024-01-01 01:29:40
Air India_AI6768,23.70141598062954,85.20300435835351,44.759578916143596,35040,BOM,GAU,2024-01-01 01:30:00
Air India_AI6768,23.7185004842615,85.24869104116223,48.96075240025975,35047,BOM,GAU,2024-01-01 01:30:20
Air India_AI6768,23.73558498789346,85.29437772397094,49.49266947906632,35073,BOM,GAU,2024-01-01 01:30:40
Air India_AI6768,23.752669491525424,85.34006440677966,48.92785444975428,34933,BOM,GAU,2024-01-01 01:31:00
Air India_AI6768,23.769753995157387,85.38575108958838,53.23001610839714,34905,BOM,GAU,2024-01-01 01:31:20
Air India_AI6768,23.786838498789347,85.43143777239709,55.35204962845229,34990,BOM,GAU,2024-01-01 01:31:40
Air India_AI6768,23.803923002421307,85.47712445520581,51.772663250433354,35031,BOM,GAU,2024-01-01 01:32:00
Air India_AI6768,23.82100750605327,85.52281113801453,53.18949450922511,35006,BOM,GAU,2024-01-01 01:32:20
Air India_AI6768,23.83809200968523,85.56849782082324,52.00734741303844,35017,BOM,GAU,2024-01-01 01:32:40
Air India_AI6768,23.85517651331719,85.61418450363196,50.75905361917375,35052,BOM,GAU,2024-01-01 01:33:00
Air India_AI6768,23.872261016949153,85.65987118644068,47.49495995675189,34959,BOM,GAU,2024-01-01 01:33:20
Air India_AI6768,23.889345520581113,85.70555786924939,51.81118232826114,35080,BOM,GAU,2024-01-01 01:33:40
Air India_AI6768,23.906430024213076,85.75124455205811,55.75248470043416,34971,BOM,GAU,2024-01-01 01:34:00
Air India_AI6768,23.923514527845036,85.79693123486683,54.79203815686165,35074,BOM,GAU,2024-01-01 01:34:20
Air India_AI6768,23.940599031477,85.84261791767554,57.612293504064674,35025,BOM,GAU,2024-01-01 01:34:40
Air India_AI6768,23.95768353510896,85.88830460048426,55.45830860831184,34500,BOM,GAU,2024-01-01 01:35:00
Air India_AI6768,23.97476803874092,85.93399128329298,54.89818498952068,34966,BOM,GAU,2024-01-01 01:35:20
Air India_AI6768,23.991852542372882,85.97967796610169,58.158678645531225,35037,BOM,GAU,2024-01-01 01:35:40
Air India_AI6768,24.008937046004842,86.02536464891041,59.84122644789861,35018,BOM,GAU,2024-01-01 01:36:00
Air India_AI6768,24.026021549636805,86.07105133171913,60.944696420692686,35092,BOM,GAU,2024-01-01 01:36:20
Air India_AI6768,24.043106053268765,86.11673801452784,64.67070730564298,35070,BOM,GAU,2024-01-01 01:36:40
Air India_AI6768,24.06019055690073,86.16242469733656,64.15180175712075,35059,BOM,GAU,2024-01-01 01:37:00
Air India_AI6768,24.07727506053269,86.20811138014528,63.018507178137426,34917,BOM,GAU,2024-01-01 01:37:20
Air India_AI6768,24.094359564164648,86.25379806295399,64.15658649422772,34924,BOM,GAU,2024-01-01 01:37:40
Air India_AI6768,24.11144406779661,86.29948474576271,62.388009447158,35051,BOM,GAU,2024-01-01 01:38:00
Air India_AI6768,24.12852857142857,86.34517142857143,64.27287638513393,34915,BOM,GAU,2024-01-01 01:38:20
Air India_AI6768,24.14561307506053,86.39085811138014,61.386488918492425,34901,BOM,GAU,2024-01-01 01:38:40
Air India_AI6768,24.162697578692494,86.43654479418886,65.94395510635044,35014,BOM,GAU,2024-01-01 01:39:00
Air India_AI6768,24.179782082324458,86.48223147699758,68.10031309256857,35044,BOM,GAU,2024-01-01 01:39:20
Air India_AI6768,24.196866585956418,86.52791815980629,70.65177420745995,34916,BOM,GAU,2024-01-01 01:39:40
Air India_AI6768,24.213951089588377,86.57360484261501,66.37885311935914,34911,BOM,GAU,2024-01-01 01:40:00
Air India_AI6768,24.23103559322034,86.61929152542373,65.9935255349354,34977,BOM,GAU,2024-01-01 01:40:20
Air India_AI6768,24.2481200968523,86.66497820823244,61.6798497043873,34930,BOM,GAU,2024-01-01 01:40:40
Air India_AI6768,24.26520460048426,86.71066489104116,57.1936789426058,35074,BOM,GAU,2024-01-01 01:41:00
Air India_AI6768,24.282289104116224,86.75635157384988,53.8881035372766,34962,BOM,GAU,2024-01-01 01:41:20
Air India_AI6768,24.299373607748183,86.80203825665859,54.027670417416225,35011,BOM,GAU,2024-01-01 01:41:40
Air India_AI6768,24.316458111380147,86.84772493946731,52.386845048624146,35031,BOM,GAU,2024-01-01 01:42:00
Air India_AI6768,24.333542615012107,86.89341162227603,51.86528723081312,35039,BOM,GAU,2024-01-01 01:42:20
Air India_AI6768,24.35062711864407,86.93909830508474,53.263868650861625,34909,BOM,GAU,2024-01-01 01:42:40
Air India_AI6768,24.36771162227603,86.98478498789346,50.60726811510331,34990,BOM,GAU,2024-01-01 01:43:00
